Name: 广东珠江, URL: http://61.140.124.156:8888/udp/239.77.0.114:5146, Date: 04-13-2024, Resolution: 1920x1080, Response Time: 387ms
Name: 广东卫视, URL: http://113.66.5.224:4433/tsfile/live/0125_1.m3u8, Date: 04-19-2024, Resolution: 1920x1080, Response Time: 387ms
Name: 广东卫视, URL: http://58.35.70.169:10055/live/gdtv/hls.m3u8, Date: 04-21-2024, Resolution: 1920x1080, Response Time: 767ms
Name: 广东卫视, URL: http://183.30.202.236:8000/udp/239.77.1.19:5146, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 970ms
Name: 广东卫视, URL: http://14.29.76.30:9901/tsfile/live/0125_1.m3u8, Date: 02-25-2024, Resolution: None, Response Time: 386ms
Name: 广东卫视, URL: http://219.135.208.218:8083/tsfile/live/0016_1.m3u8, Date: 01-21-2024, Resolution: None, Response Time: 387ms
Name: 广东卫视, URL: http://111.75.151.236:50085/newlive/live/hls/25/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 405ms
Name: 广东卫视, URL: http://gxft.7766.org:9901/tsfile/live/0125_1.m3u8, Date: 02-10-2024, Resolution: None, Response Time: 774ms
Name: 广东卫视, URL: http://xxw.me0.cn/api/migu.php?id=28, Date: 04-05-2024, Resolution: None, Response Time: 1055ms
Name: 广东卫视, URL: http://php.jdshipin.com:8880/bst.php?id=gdwshd/4000000, Date: 03-09-2024, Resolution: None, Response Time: 1207ms
Name: 广东卫视, URL: http://8.134.82.80:32858/ysp0409/haiouysp.php?id=46, Date: 04-13-2024, Resolution: None, Response Time: 1248ms
Name: 广州综合, URL: http://v2.91kds.cn/b9/gdgztv.m3u8?id=gdgzzh&auth=rinimabi, Date: 10-25-2023, Resolution: None, Response Time: 1441ms
Name: 广州新闻, URL: http://v2.91kds.cn/b9/gdgztv.m3u8?id=gdgzxw&auth=rinimabi, Date: 08-06-2023, Resolution: None, Response Time: 1109ms
Name: 广州影视, URL: http://v2.91kds.cn/b9/gdgztv.m3u8?id=gdgzys&auth=rinimabi, Date: 08-06-2023, Resolution: None, Response Time: 841ms
Name: 浙江卫视, URL: http://111.75.151.236:50085/newlive/live/hls/21/live.m3u8, Date: 04-03-2024, Resolution: 1920x1080, Response Time: 406ms
Name: 浙江卫视, URL: http://58.35.70.169:10055/live/zjtv/hls.m3u8, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 800ms
Name: 浙江卫视, URL: https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 1238ms
Name: 浙江卫视, URL: http://66.165.240.154:8080/live/jsydws10/hls.m3u8, Date: 04-15-2024, Resolution: None, Response Time: 30ms
Name: 浙江卫视, URL: http://154.yfvodcdn.com:8080/live/jsydws10/hls.m3u8, Date: 04-18-2024, Resolution: None, Response Time: 109ms
Name: 浙江卫视, URL: http://14.29.76.30:9901/tsfile/live/0124_1.m3u8, Date: 03-07-2024, Resolution: None, Response Time: 386ms
Name: 浙江卫视, URL: http://113.57.109.36:9901/tsfile/live/0124_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 440ms
Name: 浙江卫视, URL: http://php.jdshipin.com:8880/bst.php?id=zjwshd/4000000, Date: 03-09-2024, Resolution: None, Response Time: 625ms
Name: 浙江卫视, URL: http://58.35.70.169:10055/live/, Date: 04-18-2024, Resolution: None, Response Time: 799ms
Name: 浙江卫视, URL: http://8.134.82.80:32858/ysp0409/haiouysp.php?id=42, Date: 04-13-2024, Resolution: None, Response Time: 1011ms
Name: 浙江卫视, URL: http://cfss.cc/api/ysp/zjws.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 1114ms
Name: 浙江卫视, URL: https://live.v1.mk/api/bestv.php?id=zjwshd8m/8000000, Date: 02-08-2024, Resolution: None, Response Time: 1145ms
Name: 湖南卫视, URL: http://66.165.240.154:8080/live/jsydws06/hls.m3u8, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 35ms
Name: 湖南卫视, URL: http://121.24.98.185:8090/hls/56/index.m3u8, Date: 04-02-2024, Resolution: 1920x1080, Response Time: 419ms
Name: 湖南卫视, URL: http://175.10.88.166:3000/udp/239.76.246.100:1234, Date: 04-19-2024, Resolution: 1920x1080, Response Time: 422ms
Name: 湖南卫视, URL: http://175.10.59.126:4022/udp/239.76.246.101:1234, Date: 04-18-2024, Resolution: 1920x1080, Response Time: 431ms
Name: 湖南卫视, URL: http://123.118.51.126:9000/rtp/239.3.1.132:8012, Date: 04-13-2024, Resolution: 1920x1080, Response Time: 472ms
Name: 湖南卫视, URL: http://124.230.56.124:55555/udp/239.76.246.100:1234, Date: 04-17-2024, Resolution: 1920x1080, Response Time: 1063ms
Name: 湖南卫视, URL: http://iptv123.msns.cn:9901/tsfile/live/0128_1.m3u8, Date: 04-10-2024, Resolution: 1920x1080, Response Time: 1182ms
Name: 湖南卫视, URL: http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8, Date: 04-20-2024, Resolution: 1047x576, Response Time: 884ms
Name: 湖南卫视, URL: http://1.202.10.44:8888/udp/225.1.8.132:8064, Date: 04-18-2024, Resolution: 768x576, Response Time: 416ms
Name: 湖南卫视, URL: http://120.7.86.101:808/hls/18/index.m3u8, Date: 04-20-2024, Resolution: 720x540, Response Time: 410ms
Name: 湖南卫视, URL: http://154.yfvodcdn.com:8080/live/jsydws06/hls.m3u8, Date: 04-18-2024, Resolution: None, Response Time: 48ms
Name: 湖南卫视, URL: http://111.75.151.236:50085/newlive/live/hls/20/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 400ms
Name: 湖南卫视, URL: http://php.jdshipin.com:8880/bst.php?id=hnwshd/4000000, Date: 03-09-2024, Resolution: None, Response Time: 408ms
Name: 湖南卫视, URL: http://220.164.192.48:50085/tsfile/live/0107_1.m3u8, Date: 02-23-2024, Resolution: None, Response Time: 448ms
Name: 湖南卫视, URL: http://8.134.82.80:32858/ysp0409/haiouysp.php?id=41, Date: 04-13-2024, Resolution: None, Response Time: 474ms
Name: 湖南卫视, URL: http://xxw.me0.cn/api/migu.php?id=25, Date: 04-05-2024, Resolution: None, Response Time: 795ms
Name: 湖南卫视, URL: http://58.35.70.169:10055/live/, Date: 04-18-2024, Resolution: None, Response Time: 892ms
Name: 翡翠台, URL: http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 842ms
Name: 翡翠台, URL: http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv, Date: 04-18-2024, Resolution: 1920x1080, Response Time: 882ms
Name: 翡翠台, URL: https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 1051ms
Name: 翡翠台, URL: http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts, Date: 04-16-2024, Resolution: 1920x1080, Response Time: 1185ms
Name: 翡翠台, URL: http://162.244.81.145:3333/live/telebostonrtb/playlist.m3u8, Date: 04-18-2024, Resolution: 854x480, Response Time: 120ms
Name: 翡翠台, URL: https://pi.0472.org/tv/fct.php?auth=2309081833, Date: 03-13-2024, Resolution: None, Response Time: 804ms
Name: 翡翠台, URL: https://pi.0472.org/tv/fct.php?auth=230918, Date: 03-24-2024, Resolution: None, Response Time: 811ms
Name: 翡翠台, URL: http://ali.hlspull.yximgs.com/live/twlivefhwwzpthzyztzzzxcxbfhzzfzvhdtzdvbtvzszxzfszzcvbctvbfc.flv, Date: 03-12-2024, Resolution: None, Response Time: 1064ms
Name: 翡翠台, URL: http://r.jdshipin.com/62WM7, Date: 01-17-2024, Resolution: None, Response Time: 1181ms
Name: 翡翠台, URL: http://r.jdshipin.com/qClQf, Date: 01-18-2024, Resolution: None, Response Time: 1225ms
Name: 翡翠台, URL: http://r.jdshipin.com/n90gt, Date: 11-28-2023, Resolution: None, Response Time: 1257ms
Name: 翡翠台, URL: http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts, Date: 12-04-2023, Resolution: None, Response Time: 1344ms
Name: 翡翠台, URL: http://r.jdshipin.com/qrfbg, Date: 12-17-2023, Resolution: None, Response Time: 1665ms
Name: 纬来体育, URL: http://50.7.238.114:8278/videolandsport/playlist.m3u8?tid=MD2D5343800653438006&ct=19234&tsum=1be724fb8246abfedaf2bd088ec98f03, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 298ms
Name: 纬来体育, URL: https://ktpremium.com:443/M919HR/5577/877061?c=, Date: 10-19-2023, Resolution: None, Response Time: 226ms
Name: 纬来体育, URL: https://ktpremium.com:443/K3939/6757/877061, Date: 07-21-2023, Resolution: None, Response Time: 231ms
Name: 爱尔达体育, URL: http://50.7.238.114:8278/eltasport_twn/playlist.m3u8?tid=MF1F8884668388846683&ct=19249&tsum=b676f636b8ef285596dc6512fc4659d4, Date: 04-01-2024, Resolution: 1280x720, Response Time: 293ms
Name: 爱尔达体育, URL: https://ktpremium.com:443/M919HR/5577/879250?c=, Date: 10-19-2023, Resolution: None, Response Time: 149ms
Name: 爱尔达体育, URL: https://ktpremium.com:443/K3939/6757/879250, Date: 07-21-2023, Resolution: None, Response Time: 150ms
Name: 爱尔达体育, URL: https://ktpremium.com:443/K3939/6757/879252, Date: 07-21-2023, Resolution: None, Response Time: 156ms
Name: 爱尔达体育, URL: https://ktpremium.com:443/K3939/6757/879251, Date: 07-21-2023, Resolution: None, Response Time: 158ms
Name: 爱尔达体育, URL: https://ktpremium.com:443/M919HR/5577/879251?c=, Date: 10-19-2023, Resolution: None, Response Time: 162ms
Name: ELEVEN体育, URL: http://50.7.238.114:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 294ms
Name: ELEVEN体育, URL: http://50.7.238.114:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 297ms
Name: ELEVEN体育, URL: https://ktpremium.com:443/M919HR/5577/910889?c=, Date: 10-19-2023, Resolution: None, Response Time: 110ms
Name: ELEVEN体育, URL: https://ktpremium.com:443/K3939/6757/910890, Date: 07-21-2023, Resolution: None, Response Time: 111ms
Name: ELEVEN体育, URL: https://ktpremium.com:443/K3939/6757/910889, Date: 07-21-2023, Resolution: None, Response Time: 112ms
Name: ELEVEN体育, URL: https://ktpremium.com:443/M919HR/5577/910890?c=, Date: 10-19-2023, Resolution: None, Response Time: 117ms
Name: 明珠台, URL: http://xjayrf.eatuo.com:9901/tsfile/live/1005_1.m3u8, Date: 04-19-2024, Resolution: 1920x1080, Response Time: 874ms
Name: 明珠台, URL: https://pi.0472.org/tv/mzt.php?auth=2309081833, Date: 03-19-2024, Resolution: None, Response Time: 480ms
Name: 明珠台, URL: https://pi.0472.org/tv/mzt.php?auth=230918, Date: 02-07-2024, Resolution: None, Response Time: 492ms
Name: 明珠台, URL: http://nz189l149.bb27109.ctm.net:8892/bysid/2, Date: 03-10-2024, Resolution: None, Response Time: 624ms
Name: 明珠台, URL: http://r.jdshipin.com/ZQ4kN, Date: 11-28-2023, Resolution: None, Response Time: 846ms
Name: 明珠台, URL: http://xjayrf.eatuo.com:9901/tsfile/live/1005_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 859ms
Name: 明珠台, URL: http://r.jdshipin.com/ZQ4kN, Date: 11-28-2023, Resolution: None, Response Time: 940ms
Name: 明珠台, URL: http://ali.hlspull.yximgs.com/live/twlivetcfzhvdzzxcodwoetzmncthvbstyreyhbnnvbdzzwthzyztvbmz.flv, Date: 03-12-2024, Resolution: None, Response Time: 946ms
Name: 明珠台, URL: http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts, Date: 11-05-2023, Resolution: None, Response Time: 1782ms
Name: 明珠台, URL: http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts, Date: 06-02-2023, Resolution: None, Response Time: 2194ms
Name: 星河台, URL: http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8, Date: 04-19-2024, Resolution: 1280x720, Response Time: 657ms
Name: 星河台, URL: https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8, Date: 04-15-2024, Resolution: 1280x720, Response Time: 1251ms
Name: 星河台, URL: http://ali.hlspull.yximgs.com/live/twlivezzmzptvzszzwxnhzzwzztzzztyfzszzszcfzxfzwmxzdtvbxh.flv, Date: 03-12-2024, Resolution: None, Response Time: 526ms
Name: 星河台, URL: http://r.jdshipin.com/sXuuD, Date: 12-30-2023, Resolution: None, Response Time: 676ms
Name: 凤凰中文, URL: http://175.10.88.166:3000/udp/239.76.253.135:9000, Date: 04-19-2024, Resolution: 1920x1080, Response Time: 419ms
Name: 凤凰中文, URL: https://play-flive.ifeng.com/live/06OLEGEGM4G.flv, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 532ms
Name: 凤凰中文, URL: https://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8, Date: 04-21-2024, Resolution: 1920x1080, Response Time: 672ms
Name: 凤凰中文, URL: http://118.254.158.105:8888/udp/239.76.246.134:1234, Date: 04-19-2024, Resolution: 1920x1080, Response Time: 1454ms
Name: 凤凰中文, URL: https://edge2.laotv.la/live/PhxChinese/index.m3u8, Date: 04-19-2024, Resolution: 1280x720, Response Time: 965ms
Name: 凤凰中文, URL: http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8, Date: 04-20-2024, Resolution: 1024x576, Response Time: 443ms
Name: 凤凰中文, URL: https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 166ms
Name: 凤凰中文, URL: http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8, Date: 04-18-2024, Resolution: None, Response Time: 328ms
Name: 凤凰中文, URL: http://171.223.215.229:4000/udp/239.93.0.162:2192, Date: 03-29-2024, Resolution: None, Response Time: 431ms
Name: 凤凰中文, URL: http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8, Date: 03-28-2024, Resolution: None, Response Time: 1173ms
Name: 凤凰中文, URL: http://abcnew.site:8880/3ca7123n11/ewfr543ds/71088, Date: 02-08-2024, Resolution: None, Response Time: 3855ms
Name: 凤凰资讯, URL: https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 163ms
Name: 凤凰资讯, URL: https://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 398ms
Name: 凤凰资讯, URL: http://113.64.145.126:8081/hls/36/index.m3u8, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 399ms
Name: 凤凰资讯, URL: http://175.10.88.166:3000/udp/239.76.246.135:1234, Date: 04-20-2024, Resolution: 1920x1080, Response Time: 401ms
Name: 凤凰资讯, URL: https://play-flive.ifeng.com/live/06OLEEWQKN4.flv, Date: 04-21-2024, Resolution: 1920x1080, Response Time: 1068ms
Name: 凤凰资讯, URL: http://183.204.13.237/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8, Date: 04-20-2024, Resolution: 1280x720, Response Time: 328ms
Name: 凤凰资讯, URL: https://edge2.laotv.la/live/PhoenixNews/index.m3u8, Date: 04-20-2024, Resolution: 1280x720, Response Time: 931ms
Name: 凤凰资讯, URL: http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8, Date: 04-20-2024, Resolution: 1024x576, Response Time: 441ms
Name: 凤凰资讯, URL: http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpdvuejljyjjyfjoxvchjwhjwojjjhdjjlsjhbjfhjx.flv, Date: 03-24-2024, Resolution: None, Response Time: 310ms
Name: 凤凰资讯, URL: http://php.17186.eu.org/phtv/fhzx.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 375ms
Name: 凤凰资讯, URL: http://r.jdshipin.com/0Rp07, Date: 01-15-2024, Resolution: None, Response Time: 666ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 674ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 675ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 675ms
Name: 凤凰香港, URL: http://50.7.238.114:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed, Date: 04-18-2024, Resolution: 1920x1080, Response Time: 297ms
Name: 凤凰香港, URL: https://ktpremium.com:443/M919HR/5577/492400?c=, Date: 10-19-2023, Resolution: None, Response Time: 261ms
Name: 凤凰香港, URL: https://ktpremium.com:443/K3939/6757/492400, Date: 07-21-2023, Resolution: None, Response Time: 280ms
Name: 凤凰香港, URL: http://183.204.13.13/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8, Date: 04-18-2024, Resolution: None, Response Time: 368ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8, Date: 04-16-2024, Resolution: 1920x1080, Response Time: 27ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8, Date: 04-17-2024, Resolution: 1920x1080, Response Time: 36ms
Name: TVBS亚洲, URL: http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd, Date: 04-12-2024, Resolution: 1920x1080, Response Time: 257ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8, Date: 03-17-2024, Resolution: None, Response Time: 44ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8, Date: 02-20-2024, Resolution: None, Response Time: 53ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 61ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8, Date: 02-09-2024, Resolution: None, Response Time: 70ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8, Date: 12-04-2023, Resolution: None, Response Time: 78ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8, Date: 01-01-2024, Resolution: None, Response Time: 87ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8, Date: 08-14-2023, Resolution: None, Response Time: 90ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8, Date: 06-02-2023, Resolution: None, Response Time: 95ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8, Date: 03-30-2023, Resolution: None, Response Time: 96ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8, Date: 03-30-2023, Resolution: None, Response Time: 102ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8, Date: 03-30-2023, Resolution: None, Response Time: 105ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$1920x1080, Date: 03-05-2023, Resolution: None, Response Time: 110ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$1920x1080, Date: 03-05-2023, Resolution: None, Response Time: 112ms
Name: TVBS亚洲, URL: https://ktpremium.com:443/K3939/6757/25986, Date: 07-21-2023, Resolution: None, Response Time: 114ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 115ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 117ms
Name: TVBS亚洲, URL: https://ktpremium.com:443/M919HR/5577/25986?c=, Date: 10-19-2023, Resolution: None, Response Time: 118ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 123ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8, Date: 03-05-2023, Resolution: None, Response Time: 125ms
Name: TVBS亚洲, URL: http://abcnew.site:8880/3ca7123n11/ewfr543ds/71045, Date: 02-08-2024, Resolution: None, Response Time: 3919ms
Name: TVBS新闻, URL: https://fsv4.yj011.net/sat/tv551.flv, Date: 10-11-2023, Resolution: None, Response Time: 417ms
Name: TVBS新闻, URL: http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv, Date: 03-22-2024, Resolution: None, Response Time: 491ms
Name: TVBS新闻, URL: http://ali.hlspull.yximgs.com/live/twlivezozwhzxozhzzzlfhzlzszcnxzfvbhzdzwzfzzdsswvtvbsxw.flv, Date: 03-11-2024, Resolution: None, Response Time: 495ms
Name: TVBS新闻, URL: http://ali.hlspull.yximgs.com/live/twlivezozwhzxozhzzzlfhzlzszcnxzfvbhzdzwzfzzdsswvtvbsxw.flv, Date: 03-12-2024, Resolution: None, Response Time: 511ms
Name: TVBS欢乐, URL: http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c, Date: 12-03-2023, Resolution: None, Response Time: 293ms
Name: TVBS欢乐, URL: http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c, Date: 04-01-2024, Resolution: None, Response Time: 293ms
Name: TVBS欢乐, URL: http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219, Date: 03-27-2024, Resolution: None, Response Time: 293ms
Name: TVBS欢乐, URL: http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219, Date: 11-03-2023, Resolution: None, Response Time: 294ms
Name: TVBS欢乐, URL: http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c, Date: 03-05-2024, Resolution: None, Response Time: 297ms
Name: TVBS欢乐, URL: http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219, Date: 03-01-2024, Resolution: None, Response Time: 297ms
Name: TVBS欢乐, URL: http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219, Date: 01-18-2024, Resolution: None, Response Time: 297ms
Name: TVBS欢乐, URL: https://fsv4.yj011.net/sat/tv421.flv, Date: 09-15-2023, Resolution: None, Response Time: 299ms
